Latitude;Longitude;Elevation;Time;Name;
45.878444;10.595545;415.1;1970-01-01T00:00:00Z;;
45.87854;10.595728;415.7;1970-01-01T00:00:00Z;;
45.878645;10.595976;416.4;1970-01-01T00:00:00Z;;
45.878758;10.596224;416.9;1970-01-01T00:00:00Z;;
45.878951;10.596629;416.3;1970-01-01T00:00:00Z;;
45.879046;10.59689;416.0;1970-01-01T00:00:00Z;;
45.879107;10.597059;415.9;1970-01-01T00:00:00Z;;
45.879202;10.597281;416.8;1970-01-01T00:00:00Z;;
45.879308;10.597425;417.3;1970-01-01T00:00:00Z;;
45.879503;10.597663;417.8;1970-01-01T00:00:00Z;;
45.879681;10.597848;418.0;1970-01-01T00:00:00Z;;
45.87977;10.597915;418.2;1970-01-01T00:00:00Z;;
45.879993;10.597999;418.6;1970-01-01T00:00:00Z;;
45.880163;10.598094;419.0;1970-01-01T00:00:00Z;;
45.880414;10.598166;419.3;1970-01-01T00:00:00Z;;
45.880665;10.598263;419.7;1970-01-01T00:00:00Z;;
45.880879;10.598373;420.1;1970-01-01T00:00:00Z;;
45.881032;10.59839;420.3;1970-01-01T00:00:00Z;;
45.881292;10.598436;420.6;1970-01-01T00:00:00Z;;
45.881598;10.598445;420.8;1970-01-01T00:00:00Z;;
45.881832;10.598464;420.9;1970-01-01T00:00:00Z;;
45.882263;10.598541;421.2;1970-01-01T00:00:00Z;;
45.882622;10.598603;421.6;1970-01-01T00:00:00Z;;
45.882882;10.598675;422.0;1970-01-01T00:00:00Z;;
45.883151;10.59876;422.0;1970-01-01T00:00:00Z;;
45.883419;10.598896;421.9;1970-01-01T00:00:00Z;;
45.883624;10.599018;422.0;1970-01-01T00:00:00Z;;
45.883856;10.599167;422.4;1970-01-01T00:00:00Z;;
45.884026;10.599249;423.1;1970-01-01T00:00:00Z;;
45.884015;10.599234;423.1;1970-01-01T00:00:00Z;;
45.884103;10.599109;423.5;1970-01-01T00:00:00Z;;
45.884187;10.598915;424.0;1970-01-01T00:00:00Z;;
45.884289;10.598881;424.5;1970-01-01T00:00:00Z;;
45.884411;10.598937;425.0;1970-01-01T00:00:00Z;;
45.884853;10.599378;426.9;1970-01-01T00:00:00Z;;
45.88527;10.599749;428.5;1970-01-01T00:00:00Z;;
45.88542;10.599819;428.9;1970-01-01T00:00:00Z;;
45.88553;10.599811;428.9;1970-01-01T00:00:00Z;;
45.885566;10.599786;429.1;1970-01-01T00:00:00Z;;
45.885603;10.599697;429.5;1970-01-01T00:00:00Z;;
45.885668;10.599557;430.1;1970-01-01T00:00:00Z;;
45.885705;10.599506;430.2;1970-01-01T00:00:00Z;;
45.885707;10.599495;430.2;1970-01-01T00:00:00Z;;
45.885826;10.599313;430.8;1970-01-01T00:00:00Z;;
45.886016;10.599177;431.5;1970-01-01T00:00:00Z;;
45.886189;10.599092;432.2;1970-01-01T00:00:00Z;;
45.886342;10.599045;433.1;1970-01-01T00:00:00Z;;
45.886477;10.599048;433.9;1970-01-01T00:00:00Z;;
45.886791;10.599122;435.2;1970-01-01T00:00:00Z;;
45.887105;10.599183;436.4;1970-01-01T00:00:00Z;;
45.887356;10.599267;436.1;1970-01-01T00:00:00Z;;
45.887688;10.599354;435.9;1970-01-01T00:00:00Z;;
45.888092;10.599456;435.3;1970-01-01T00:00:00Z;;
45.888388;10.599529;434.6;1970-01-01T00:00:00Z;;
45.888737;10.599655;433.7;1970-01-01T00:00:00Z;;
45.889157;10.599886;434.3;1970-01-01T00:00:00Z;;
45.889424;10.600113;433.8;1970-01-01T00:00:00Z;;
45.889868;10.600486;432.3;1970-01-01T00:00:00Z;;
45.890349;10.600861;432.4;1970-01-01T00:00:00Z;;
45.891141;10.601477;433.7;1970-01-01T00:00:00Z;;
45.891177;10.60153;433.8;1970-01-01T00:00:00Z;;
45.891158;10.601606;433.7;1970-01-01T00:00:00Z;;
45.891074;10.60181;433.3;1970-01-01T00:00:00Z;;
45.890971;10.602091;432.7;1970-01-01T00:00:00Z;;
45.890858;10.602422;432.1;1970-01-01T00:00:00Z;;
45.890737;10.602702;431.5;1970-01-01T00:00:00Z;;
45.890609;10.602879;430.9;1970-01-01T00:00:00Z;;
45.890444;10.603081;430.3;1970-01-01T00:00:00Z;;
45.890344;10.603155;430.1;1970-01-01T00:00:00Z;;
45.890181;10.603202;429.9;1970-01-01T00:00:00Z;;
45.890029;10.603172;429.6;1970-01-01T00:00:00Z;;
45.889894;10.603155;429.3;1970-01-01T00:00:00Z;;
45.88984;10.603154;429.2;1970-01-01T00:00:00Z;;
45.889784;10.603255;429.0;1970-01-01T00:00:00Z;;
45.889589;10.603739;428.0;1970-01-01T00:00:00Z;;
45.889589;10.603739;428.0;1970-01-01T00:00:00Z;;
45.889589;10.603739;428.0;1970-01-01T00:00:00Z;;
45.889775;10.603951;429.5;1970-01-01T00:00:00Z;;
45.889898;10.604122;430.4;1970-01-01T00:00:00Z;;
45.889968;10.604292;431.1;1970-01-01T00:00:00Z;;
45.89009;10.604579;432.0;1970-01-01T00:00:00Z;;
45.890231;10.604776;434.4;1970-01-01T00:00:00Z;;
45.890425;10.60504;435.3;1970-01-01T00:00:00Z;;
45.89053;10.605287;436.6;1970-01-01T00:00:00Z;;
45.890652;10.605587;440.9;1970-01-01T00:00:00Z;;
45.890784;10.605797;443.3;1970-01-01T00:00:00Z;;
45.890935;10.605957;442.5;1970-01-01T00:00:00Z;;
45.891068;10.606051;440.0;1970-01-01T00:00:00Z;;
45.891275;10.606082;434.8;1970-01-01T00:00:00Z;;
45.891599;10.606066;434.8;1970-01-01T00:00:00Z;;
45.891969;10.606025;434.7;1970-01-01T00:00:00Z;;
45.892338;10.605971;434.7;1970-01-01T00:00:00Z;;
45.892707;10.60602;434.7;1970-01-01T00:00:00Z;;
45.893209;10.606164;435.0;1970-01-01T00:00:00Z;;
45.893389;10.606195;435.0;1970-01-01T00:00:00Z;;
45.893541;10.606186;435.1;1970-01-01T00:00:00Z;;
45.893613;10.606214;435.1;1970-01-01T00:00:00Z;;
45.893693;10.606281;435.0;1970-01-01T00:00:00Z;;
45.894057;10.606652;435.8;1970-01-01T00:00:00Z;;
45.894412;10.607023;435.2;1970-01-01T00:00:00Z;;
45.894651;10.607275;436.5;1970-01-01T00:00:00Z;;
45.894846;10.607474;438.3;1970-01-01T00:00:00Z;;
45.894918;10.607515;438.8;1970-01-01T00:00:00Z;;
45.894998;10.607556;439.2;1970-01-01T00:00:00Z;;
45.895134;10.607534;439.6;1970-01-01T00:00:00Z;;
45.895242;10.607486;439.8;1970-01-01T00:00:00Z;;
45.895352;10.607347;440.0;1970-01-01T00:00:00Z;;
45.895444;10.607234;440.3;1970-01-01T00:00:00Z;;
45.89558;10.607134;441.0;1970-01-01T00:00:00Z;;
45.895743;10.607075;442.0;1970-01-01T00:00:00Z;;
45.895914;10.607093;443.0;1970-01-01T00:00:00Z;;
45.895986;10.60712;443.5;1970-01-01T00:00:00Z;;
45.896074;10.607265;444.2;1970-01-01T00:00:00Z;;
45.896099;10.607394;444.5;1970-01-01T00:00:00Z;;
45.896096;10.607562;444.7;1970-01-01T00:00:00Z;;
45.89605;10.607689;444.5;1970-01-01T00:00:00Z;;
45.895984;10.607868;444.3;1970-01-01T00:00:00Z;;
45.895955;10.607983;444.3;1970-01-01T00:00:00Z;;
45.895963;10.608099;444.4;1970-01-01T00:00:00Z;;
45.895987;10.608268;444.6;1970-01-01T00:00:00Z;;
45.896084;10.608451;444.7;1970-01-01T00:00:00Z;;
45.896279;10.608676;444.2;1970-01-01T00:00:00Z;;
