Latitude;Longitude;Elevation;Time;Name;
46.283286;11.482069;865.4;1970-01-01T00:00:00Z;;
46.283368;11.482449;865.9;1970-01-01T00:00:00Z;;
46.283444;11.482699;866.0;1970-01-01T00:00:00Z;;
46.283493;11.482909;866.1;1970-01-01T00:00:00Z;;
46.283526;11.48304;865.7;1970-01-01T00:00:00Z;;
46.28355;11.48321;865.6;1970-01-01T00:00:00Z;;
46.283581;11.483432;865.5;1970-01-01T00:00:00Z;;
46.283612;11.483654;865.5;1970-01-01T00:00:00Z;;
46.283679;11.483865;865.4;1970-01-01T00:00:00Z;;
46.283894;11.484329;863.8;1970-01-01T00:00:00Z;;
46.28398;11.484528;863.1;1970-01-01T00:00:00Z;;
46.284126;11.484846;863.0;1970-01-01T00:00:00Z;;
46.284203;11.485044;863.1;1970-01-01T00:00:00Z;;
46.284333;11.485258;862.8;1970-01-01T00:00:00Z;;
46.284465;11.485394;862.1;1970-01-01T00:00:00Z;;
46.284642;11.485557;862.4;1970-01-01T00:00:00Z;;
46.284783;11.485655;862.9;1970-01-01T00:00:00Z;;
46.284986;11.485845;863.4;1970-01-01T00:00:00Z;;
46.2851;11.48598;863.5;1970-01-01T00:00:00Z;;
46.285162;11.486048;863.4;1970-01-01T00:00:00Z;;
46.285197;11.486102;863.4;1970-01-01T00:00:00Z;;
46.285222;11.486193;863.6;1970-01-01T00:00:00Z;;
46.285236;11.486376;864.1;1970-01-01T00:00:00Z;;
46.285273;11.486754;864.8;1970-01-01T00:00:00Z;;
46.28532;11.487068;865.1;1970-01-01T00:00:00Z;;
46.285348;11.487445;866.5;1970-01-01T00:00:00Z;;
46.285385;11.487798;867.8;1970-01-01T00:00:00Z;;
46.285439;11.488203;868.9;1970-01-01T00:00:00Z;;
46.285479;11.488438;869.4;1970-01-01T00:00:00Z;;
46.285475;11.488594;870.0;1970-01-01T00:00:00Z;;
46.285496;11.48888;870.9;1970-01-01T00:00:00Z;;
46.285509;11.489128;871.7;1970-01-01T00:00:00Z;;
46.285548;11.489389;872.1;1970-01-01T00:00:00Z;;
46.285595;11.489716;872.9;1970-01-01T00:00:00Z;;
46.285572;11.489935;874.8;1970-01-01T00:00:00Z;;
46.285529;11.490284;877.9;1970-01-01T00:00:00Z;;
46.285487;11.490542;880.5;1970-01-01T00:00:00Z;;
46.285427;11.490812;883.6;1970-01-01T00:00:00Z;;
46.285387;11.490991;885.3;1970-01-01T00:00:00Z;;
46.285376;11.491095;886.1;1970-01-01T00:00:00Z;;
46.285372;11.491263;887.2;1970-01-01T00:00:00Z;;
46.285361;11.491341;887.3;1970-01-01T00:00:00Z;;
46.285303;11.491559;887.6;1970-01-01T00:00:00Z;;
46.285252;11.491829;888.1;1970-01-01T00:00:00Z;;
46.285181;11.492176;887.6;1970-01-01T00:00:00Z;;
46.285149;11.492409;885.1;1970-01-01T00:00:00Z;;
46.285136;11.492616;882.8;1970-01-01T00:00:00Z;;
46.285124;11.492732;881.6;1970-01-01T00:00:00Z;;
46.285096;11.492796;881.1;1970-01-01T00:00:00Z;;
46.28504;11.492858;880.8;1970-01-01T00:00:00Z;;
46.284895;11.492916;881.4;1970-01-01T00:00:00Z;;
46.284669;11.492997;882.7;1970-01-01T00:00:00Z;;
46.284451;11.493091;883.5;1970-01-01T00:00:00Z;;
46.284341;11.493151;883.7;1970-01-01T00:00:00Z;;
46.284231;11.49325;883.5;1970-01-01T00:00:00Z;;
46.284129;11.493401;882.9;1970-01-01T00:00:00Z;;
46.28395;11.493769;881.0;1970-01-01T00:00:00Z;;
46.283248;11.494997;887.9;1970-01-01T00:00:00Z;;
46.282976;11.495477;891.6;1970-01-01T00:00:00Z;;
46.282929;11.495605;891.0;1970-01-01T00:00:00Z;;
46.282889;11.495785;889.9;1970-01-01T00:00:00Z;;
46.282855;11.496069;887.8;1970-01-01T00:00:00Z;;
46.282843;11.496237;886.5;1970-01-01T00:00:00Z;;
46.28282;11.496444;885.8;1970-01-01T00:00:00Z;;
46.282788;11.496689;885.1;1970-01-01T00:00:00Z;;
46.282746;11.496947;884.6;1970-01-01T00:00:00Z;;
46.282714;11.497179;885.1;1970-01-01T00:00:00Z;;
46.282709;11.497413;886.5;1970-01-01T00:00:00Z;;
46.28273;11.497699;887.6;1970-01-01T00:00:00Z;;
46.282761;11.497921;888.2;1970-01-01T00:00:00Z;;
46.282845;11.498184;887.7;1970-01-01T00:00:00Z;;
