stopId,stopCode,stopName,stopDesc,stopLat,stopLon,zoneId,wheelchairBoarding,routes,distance,type,locality,street,streetNumber,town,postalCode,province,stopLevel 
3946,3346FS,Ala-Stazione Fs,,45.759057,10.996513,3346,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 200, 'agencyId': 12, 'routeShortName': 'B307', 'routeLongName': 'Rovereto-Mori-Chizzola-Cornè-Ala-Avio', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 503, 'agencyId': 12, 'routeShortName': 'B335', 'routeLongName': ""Rovereto-Ala-Masi d'Avio-Avio-Rovereto"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 507, 'agencyId': 12, 'routeShortName': 'B334', 'routeLongName': 'Rovereto-Ala-Sabbionara-Avio-Masi-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 580, 'agencyId': 12, 'routeShortName': 'B336', 'routeLongName': 'Ala-Ronchi di Ala-Ponzolotti', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Ala,Ala-Stazione Fs,,Ala,38061,TN,80
3947,3358PL,Vò Sinistro-Passaggio Livello,,45.734317,10.957314,3358,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 503, 'agencyId': 12, 'routeShortName': 'B335', 'routeLongName': ""Rovereto-Ala-Masi d'Avio-Avio-Rovereto"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 507, 'agencyId': 12, 'routeShortName': 'B334', 'routeLongName': 'Rovereto-Ala-Sabbionara-Avio-Masi-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Vò,Vò Sinistro-Passaggio Livello,,Avio,38063,TN,20
3956,2131CT,Pietramurata-Carr.Toccoli,,46.027956,10.945693,2125,0,"[{'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Pietramurata,Pietramurata-Carr.Toccoli,,Dro,38074,TN,60
3958,3235BS,Aste Basse,,45.79032,11.0963,3162,0,"[{'routeId': 203, 'agencyId': 12, 'routeShortName': 'B314', 'routeLongName': 'Rovereto-Riva-Obra di Vallarsa-Ometto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 215, 'agencyId': 12, 'routeShortName': 'B312', 'routeLongName': 'Rovereto-Pozzacchio-Parrocchia V.-Pian d. Fugazze', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Aste,Aste Basse,,Vallarsa,38060,TN,60
3971,2040SN,Vezzano Sud,,46.076071,10.99689,2040,0,"[{'routeId': 71, 'agencyId': 12, 'routeShortName': 'B201', 'routeLongName': 'Trento-Vezzano-Sarche-Tione', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 78, 'agencyId': 12, 'routeShortName': 'B203', 'routeLongName': 'Vezzano-Ciago-Ranzo-Margone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 229, 'agencyId': 12, 'routeShortName': 'B230', 'routeLongName': 'Trento-Ciago-Monte Terlago-Ranzo-Margone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 687, 'agencyId': 12, 'routeShortName': 'B261', 'routeLongName': 'SU Vallelaghi: Terlago-M.Terlago-Ciago-Lon-Vezzano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Vezzano,Vezzano Sud,,Vezzano,38070,TN,60
3972,6139PA,Moncovo-Paese,,46.260329,11.063002,6150,0,"[{'routeId': 366, 'agencyId': 12, 'routeShortName': 'B620', 'routeLongName': 'Mezzolombardo-Campodenno-Denno-Cles', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Moncovo,Moncovo-Paese,,Ton,38010,TN,20
3982,3343VT,S.Margherita-Via Trento,,45.793802,11.022973,3343,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 503, 'agencyId': 12, 'routeShortName': 'B335', 'routeLongName': ""Rovereto-Ala-Masi d'Avio-Avio-Rovereto"", 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 507, 'agencyId': 12, 'routeShortName': 'B334', 'routeLongName': 'Rovereto-Ala-Sabbionara-Avio-Masi-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,S.Margherita-Via Trento,,Ala,38061,TN,20
4001,6510ND,Sanzeno Nord-Museo Retico,,46.369702,11.080212,6510,0,"[{'routeId': 375, 'agencyId': 12, 'routeShortName': 'B630', 'routeLongName': 'Cles -Dermulo -Dambel -Don -Fondo -P.Mendola', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Sanzeno Nord-Museo Retico,,Sanzeno,38010,TN,20
4004,6550CA,Romeno-Caseificio,,46.401119,11.128721,6550,0,"[{'routeId': 375, 'agencyId': 12, 'routeShortName': 'B630', 'routeLongName': 'Cles -Dermulo -Dambel -Don -Fondo -P.Mendola', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Romeno-Caseificio,,Romeno,38010,TN,80
4010,5116MM,Zortea-Masi di Mezzo,,46.163848,11.747301,5116,0,"[{'routeId': 116, 'agencyId': 12, 'routeShortName': 'B506', 'routeLongName': 'Fiera di Primiero-Imer-Canal S.Bovo-Caoria', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 311, 'agencyId': 12, 'routeShortName': 'B511', 'routeLongName': 'Siror - Fiera di Primiero - Imer - Masi Imer', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Zortea,Zortea-Masi di Mezzo,,Canal San Bovo,38050,TN,20
4014,6126CU,Raut-Sp 203 Civ. 1,,46.257035,11.071481,6125,0,"[{'routeId': 395, 'agencyId': 12, 'routeShortName': 'B615', 'routeLongName': 'Mezzolombardo - Vigo di Ton -  Toss', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Raut,Raut-Sp 203 Civ. 1,,Ton,38010,TN,20
4016,6126CR,Raut-Sp 203 Dif. Civ. 1,,46.257013,11.071701,6125,0,"[{'routeId': 395, 'agencyId': 12, 'routeShortName': 'B615', 'routeLongName': 'Mezzolombardo - Vigo di Ton -  Toss', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Raut,Raut-Sp 203 Dif. Civ. 1,,Ton,38010,TN,20
3967,0001SL,Trento-Cavalcavia S.Lorenzo,,46.070045,11.116683,0001,0,"[{'routeId': 76, 'agencyId': 12, 'routeShortName': 'B202', 'routeLongName': 'Trento-Sardagna-Candriai-Vaneze-Vason-Viote', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Trento,"S.Lorenzo ""Funivia""",,Trento,38122,TN,80
3974,0001SN,Trento-Via Sardagna Civ. 104,,46.072035,11.099473,0001,0,"[{'routeId': 76, 'agencyId': 12, 'routeShortName': 'B202', 'routeLongName': 'Trento-Sardagna-Candriai-Vaneze-Vason-Viote', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Trento-Via Sardagna Civ. 104,,Trento,38123,TN,20
3996,3080LA,Sant'ilario Via Lagarina,,45.910313,11.039879,3100,0,"[{'routeId': 194, 'agencyId': 12, 'routeShortName': 'B311', 'routeLongName': 'Rovereto-Villa-Nomi-Aldeno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Rovereto,Via Lagarina,,Rovereto,38068,TN,20
4018,6570AG,Sarnonico-Agip,,46.426919,11.141869,6570,0,"[{'routeId': 375, 'agencyId': 12, 'routeShortName': 'B630', 'routeLongName': 'Cles -Dermulo -Dambel -Don -Fondo -P.Mendola', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Sarnonico,Sarnonico-Agip,,Sarnonico,38011,TN,20
4026,6122TT,Truzzi-Trattoria,,46.23947,11.062362,6123,0,"[{'routeId': 366, 'agencyId': 12, 'routeShortName': 'B620', 'routeLongName': 'Mezzolombardo-Campodenno-Denno-Cles', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Castelletto,Truzzi-Trattoria,,Ton,38010,TN,80
4028,4121VV,Viarago Via Vinciguerra 33,,46.08059,11.264625,4112,0,"[{'routeId': 179, 'agencyId': 12, 'routeShortName': 'B417', 'routeLongName': 'Pergine -Canezza -Viarago -S.Orsola -Palù', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 551, 'agencyId': 12, 'routeShortName': 'B462', 'routeLongName': 'Linea 2 Pergine-Zivignago-Canezza-Viarago-Serso', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Viarago,Viarago Via Vinciguerra 33,,Pergine Valsugana,38057,TN,60
4029,3416,Loc. Cazzanelli di Cornè,,45.805462,10.979111,3405,0,"[{'routeId': 200, 'agencyId': 12, 'routeShortName': 'B307', 'routeLongName': 'Rovereto-Mori-Chizzola-Cornè-Ala-Avio', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 231, 'agencyId': 12, 'routeShortName': 'B305', 'routeLongName': 'Rovereto-Mori-Brentonico-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 233, 'agencyId': 12, 'routeShortName': 'B319', 'routeLongName': 'Besagno-Crosano-Cornè-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Loc. Cazzanelli di Cornè,,Brentonico,38060,TN,60
4032,6120CP,Mezzolombardo Corso Del Popolo,,46.214318,11.09154,6120,0,"[{'routeId': 703, 'agencyId': 12, 'routeShortName': 'B621', 'routeLongName': 'Trento-Lavis-Zambana-Nave S.Rocco-Mezzolombardo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Mezzolombardo,Corso del Popolo,38,Mezzolombardo,38017,TN,20
4040,3520FU,Arco Via Frumento,,45.916303,10.876895,3520,0,"[{'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Arco,Arco Via Frumento,,Arco,38062,TN,60
4060,2133GV,Varignano Via Grazie/Veneto,,45.916255,10.858904,3520,0,"[{'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 420, 'agencyId': 12, 'routeShortName': 'B861', 'routeLongName': 'Linea 1: Riva -Varone -Arco -S.Giorgio-Brione-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 423, 'agencyId': 12, 'routeShortName': 'B862', 'routeLongName': 'Linea 2: Riva-Brione-S.Giorgio-Arco-Varone-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Arco,Varignano Via Grazie/Veneto,,Arco,38062,TN,60
4063,2022IS,Covelo-Incr. Sp18,,46.093539,11.01699,2023,0,"[{'routeId': 80, 'agencyId': 12, 'routeShortName': 'B206', 'routeLongName': 'Trento-Cadine-Candriai-Sopramonte-Terlago-MTerlago', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 229, 'agencyId': 12, 'routeShortName': 'B230', 'routeLongName': 'Trento-Ciago-Monte Terlago-Ranzo-Margone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 565, 'agencyId': 12, 'routeShortName': 'B236', 'routeLongName': 'Sopramonte-Baselga-Vigolo B.-Terlago-M.Terlago', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 687, 'agencyId': 12, 'routeShortName': 'B261', 'routeLongName': 'SU Vallelaghi: Terlago-M.Terlago-Ciago-Lon-Vezzano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Covelo-Incr. Sp18,,Terlago,38070,TN,60
4070,2122LT,Pergolese-Via Lungolago 3/10,,46.024706,10.959946,2122,0,"[{'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Pergolese,Pergolese-Via Lungolago 3/10,,Lasino,38076,TN,20
4071,2123,Pergolese-Via Lungolago 29,,46.021562,10.959047,2123,0,"[{'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Pergolese,Pergolese-Via Lungolago 29,,Lasino,38076,TN,20
4074,2058LG,Lago Cavedine-Civ. 21,,46.012118,10.957099,2058,0,"[{'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Lago Cavedine-Civ. 21,,Cavedine,38073,TN,20
4076,2058,Lago di Cavedine-Predorighi,,45.994059,10.951554,2058,0,"[{'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Lago di Cavedine-Predorighi,,Cavedine,38073,TN,20
4077,2058TB,Lago di Caveine-Trebi,,45.990709,10.942695,2058,0,"[{'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Lago di Cavedine-Trebi,,Dro,38074,TN,20
4079,2058LL,Lago di Cavedine-Civ. 25,,46.007505,10.956884,2058,0,"[{'routeId': 134, 'agencyId': 12, 'routeShortName': 'B205', 'routeLongName': 'Trento-Vezzano-Sarche-Dro-Arco-Riva', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Lago di Cavedine-Civ. 25,,Cavedine,38073,TN,20
4081,3520RR,Arco-Autostaz.,,45.916407,10.882629,3520,0,"[{'routeId': 417, 'agencyId': 12, 'routeShortName': 'B863', 'routeLongName': 'Linea 3 integrata:Nago-Torbole-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Arco,Arco-Autostaz.,,Arco,38062,TN,10
3970,4464MM,Torcegno-Maso Mocchi,,46.073766,11.444568,4464,0,"[{'routeId': 184, 'agencyId': 12, 'routeShortName': 'B407', 'routeLongName': 'Borgo Valsugana - Telve - Torcegno', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Torcegno-Maso Mocchi,,Torcegno,38050,TN,20
4011,4451SS,Agnedo-Strada Statale,,46.048313,11.5293,4451,0,"[{'routeId': 108, 'agencyId': 12, 'routeShortName': 'B512', 'routeLongName': 'Borgo Valsugana-Arten-Feltre', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Agnedo-Strada Statale,,Villa Agnedo,38059,TN,20
4019,1040SF,S.Floriano,,46.283385,11.240012,1040,0,"[{'routeId': 1, 'agencyId': 12, 'routeShortName': 'B101', 'routeLongName': 'Cavalese-Predazzo-Moena-Canazei-Penia', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,S.Floriano,,Egna,39044,BZ,60
4047,2137EN,Pasina,,45.903954,10.849881,2136,0,"[{'routeId': 175, 'agencyId': 12, 'routeShortName': 'B204', 'routeLongName': 'Trento-Vigo Cavedine-Riva del Garda', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Riva del Garda,Pasina,,Riva del Garda,38066,TN,60
4082,3235BR,Aste Basse-Dir. S.Anna,,45.790542,11.096463,3162,0,"[{'routeId': 203, 'agencyId': 12, 'routeShortName': 'B314', 'routeLongName': 'Rovereto-Riva-Obra di Vallarsa-Ometto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Aste,Aste Basse-Dir. S.Anna,,Vallarsa,38060,TN,60
4088,3310AZ,Mori Via Del Garda. 63,,45.85183,10.972048,3310,0,"[{'routeId': 110, 'agencyId': 12, 'routeShortName': 'B301', 'routeLongName': 'Trento-Besenello-Calliano-Rovereto', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 220, 'agencyId': 12, 'routeShortName': 'B310', 'routeLongName': 'Rovereto-Mori-S.Felice-Ronzo Chienis', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 634, 'agencyId': 12, 'routeShortName': 'B332', 'routeLongName': 'Rovereto-Mori-Riva-Arco-Bolognano', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Mori,Via del Garda,61,Mori,38065,TN,40
4141,1084MC,Capriana-Maso Conti,,46.256856,11.33291,1084,0,"[{'routeId': 3, 'agencyId': 12, 'routeShortName': 'B102', 'routeLongName': 'Trento -  Cembra - Capriana - Cavalese', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 547, 'agencyId': 12, 'routeShortName': 'B132', 'routeLongName': 'Valcava-Scancio-Faver-Verla-Palù-S.Michele', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Capriana-Maso Conti,,Capriana,38030,TN,80
4145,1150CI,Carano-Via Paredon/Cimana,,46.294217,11.438876,1070,0,"[{'routeId': 117, 'agencyId': 12, 'routeShortName': 'B112', 'routeLongName': 'Cavalese - Daiano - Varena', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Carano-Via Paredon/Cimana,,Carano,38033,TN,20
4148,3416BS,Cornè Bivio Per Saccone,,45.810266,10.979268,3405,0,"[{'routeId': 200, 'agencyId': 12, 'routeShortName': 'B307', 'routeLongName': 'Rovereto-Mori-Chizzola-Cornè-Ala-Avio', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 231, 'agencyId': 12, 'routeShortName': 'B305', 'routeLongName': 'Rovereto-Mori-Brentonico-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 233, 'agencyId': 12, 'routeShortName': 'B319', 'routeLongName': 'Besagno-Crosano-Cornè-Saccone', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,,Cornè Bivio Per Saccone,,Brentonico,38060,TN,20
4153,5109LA,Lausen-Bar Lagorai,,46.148563,11.735015,5117,0,"[{'routeId': 112, 'agencyId': 12, 'routeShortName': 'B503', 'routeLongName': 'Fiera di Primiero-Passo Cereda-Mis-Sagron', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 116, 'agencyId': 12, 'routeShortName': 'B506', 'routeLongName': 'Fiera di Primiero-Imer-Canal S.Bovo-Caoria', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 227, 'agencyId': 12, 'routeShortName': 'B507', 'routeLongName': 'Caoria-Canal S.Bovo-Feltre', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 311, 'agencyId': 12, 'routeShortName': 'B511', 'routeLongName': 'Siror - Fiera di Primiero - Imer - Masi Imer', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 433, 'agencyId': 12, 'routeShortName': 'B505', 'routeLongName': 'Fiera di Primiero-Imer-Totoga-Caoria', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}, {'routeId': 439, 'agencyId': 12, 'routeShortName': 'B543', 'routeLongName': 'Siror-Fiera di Primiero-Mis-Agordo', 'routeType': 3, 'routeColor': None, 'routeTextColor': None, 'type': 'E', 'areaId': 0, 'news': None}]",,E,Lausen,Lausen-Bar Lagorai,,Canal San Bovo,38050,TN,20
